Simulation no#,Line ,Load,Wind1,Wind2,Wind3,flag,Sequence
26017,Line 16 - 19,1,0.6,0.2,0.6,1,"[('G 04', 'Over-Speed', '1.84'), ('Load 20A_UF', '5.12'), ('Load 20B_UF', '5.29'), ('Load 25A_UF', '10.34'), ('Load 26A_UF', '10.34'), ('Load 27A_UF', '10.34'), ('Load 03A_UF', '10.34'), ('Load 28A_UF', '10.34'), ('Load 18A_UF', '10.34'), ('Load 29A_UF', '10.34'), ('Load 16A_UF', '10.34'), ('Load 24A_UF', '10.34'), ('Load 21A_UF', '10.34'), ('Load 23A_UF', '10.34'), ('Load 15A_UF', '10.35'), ('Load 04A_UF', '10.35'), ('Load 08A_UF', '10.35'), ('Load 07A_UF', '10.35'), ('Load 12A_UF', '10.35'), ('Load 20C_UF', '40.13')]"
,,,,,,,
26018,Line 16 - 21,1,0.6,0.2,0.6,0,[]
,,,,,,,
26019,Line 16 - 24,1,0.6,0.2,0.6,0,[]
,,,,,,,
26020,Line 26 - 28,1,0.6,0.2,0.6,0,[]
,,,,,,,
26021,Line 26 - 29,1,0.6,0.2,0.6,0,[]
,,,,,,,
26022,Line 28 - 29,1,0.6,0.2,0.6,1,"[('G 09', 'Over-Speed', '1.93'), ('Load 25A_UF', '7.26'), ('Load 29A_UF', '7.27'), ('Load 28A_UF', '7.27'), ('Load 26A_UF', '7.27'), ('Load 03A_UF', '7.27'), ('Load 27A_UF', '7.27'), ('Load 18A_UF', '7.28'), ('Load 20A_UF', '7.34'), ('Load 23A_UF', '7.35'), ('Load 12A_UF', '7.35'), ('Load 08A_UF', '7.35'), ('Load 07A_UF', '7.35'), ('Load 21A_UF', '7.35'), ('Load 04A_UF', '7.35'), ('Load 24A_UF', '7.36'), ('Load 15A_UF', '7.36'), ('Load 16A_UF', '7.36'), ('Load 23B_UF', '16.26'), ('Load 21B_UF', '16.27'), ('Load 20B_UF', '16.28'), ('Load 24B_UF', '16.28')]"
,,,,,,,
26023,Line 23 - 24,1,0.6,0.2,0.6,0,[]
,,,,,,,
26024,Line 22 - 23,1,0.6,0.2,0.6,0,[]
,,,,,,,
26025,Line 21 - 22,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.45')]"
,,,,,,,
26026,Line 03 - 18,1,0.6,0.2,0.6,0,[]
,,,,,,,
26027,Line 08 - 09,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.23'), ('NSG_1', 'OverVoltage(1)', '2.89'), ('G 01', 'Under-Speed', '3.50'), ('NSG_3', 'OverVoltage(2)', '81.10')]"
,,,,,,,
26028,Line 07 - 08,1,0.6,0.2,0.6,0,[]
,,,,,,,
26029,Line 02 - 25,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.31')]"
,,,,,,,
26030,Line 01 - 02,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.04'), ('G 01', 'Under-Speed', '3.22'), ('NSG_3', 'UnderVoltage', '20.49')]"
,,,,,,,
26031,Line 25 - 26,1,0.6,0.2,0.6,0,[]
,,,,,,,
26032,Line 17 - 18,1,0.6,0.2,0.6,0,[]
,,,,,,,
26033,Line 26 - 27,1,0.6,0.2,0.6,0,[]
,,,,,,,
26034,Line 17 - 27,1,0.6,0.2,0.6,0,[]
,,,,,,,
26035,Line 16 - 17,1,0.6,0.2,0.6,0,[]
,,,,,,,
26036,Line 15 - 16,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.13')]"
,,,,,,,
26037,Line 14 - 15,1,0.6,0.2,0.6,0,[]
,,,,,,,
26038,Line 04 - 14,1,0.6,0.2,0.6,0,[]
,,,,,,,
26039,Line 03 - 04,1,0.6,0.2,0.6,0,[]
,,,,,,,
26040,Line 02 - 03,1,0.6,0.2,0.6,0,[]
,,,,,,,
26041,Line 01 - 39,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.14'), ('G 01', 'Under-Speed', '3.39'), ('NSG_3', 'UnderVoltage', '20.73')]"
,,,,,,,
26042,Line 09 - 39,1,0.6,0.2,0.6,1,"[('NSG_2', 'OverVoltage', '2.34'), ('NSG_1', 'OverVoltage(1)', '2.73'), ('G 01', 'Under-Speed', '3.70')]"
,,,,,,,
26043,Line 05 - 08,1,0.6,0.2,0.6,0,[]
,,,,,,,
26044,Line 05 - 06,1,0.6,0.2,0.6,0,[]
,,,,,,,
26045,Line 04 - 05,1,0.6,0.2,0.8,0,[]
,,,,,,,
26046,Line 06 - 07,1,0.6,0.2,0.8,0,[]
,,,,,,,
26047,Line 06 - 11,1,0.6,0.2,0.8,0,[]
,,,,,,,
26048,Line 10 - 11,1,0.6,0.2,0.8,3,Error
,,,,,,,
26049,Line 10 - 13,1,0.6,0.2,0.8,0,[]
,,,,,,,
26050,Line 13 - 14,1,0.6,0.2,0.8,0,[]
,,,,,,,
26051,Line 16 - 19,1,0.6,0.2,0.8,1,"[('G 04', 'Over-Speed', '1.84'), ('Load 20A_UF', '5.12'), ('Load 20B_UF', '5.29'), ('Load 29A_UF', '10.38'), ('Load 28A_UF', '10.38'), ('Load 23A_UF', '10.39'), ('Load 26A_UF', '10.39'), ('Load 21A_UF', '10.39'), ('Load 27A_UF', '10.39'), ('Load 24A_UF', '10.39'), ('Load 16A_UF', '10.39'), ('Load 25A_UF', '10.39'), ('Load 18A_UF', '10.39'), ('Load 15A_UF', '10.39'), ('Load 03A_UF', '10.39'), ('Load 04A_UF', '10.39'), ('Load 08A_UF', '10.39'), ('Load 07A_UF', '10.39'), ('Load 12A_UF', '10.39'), ('Load 20C_UF', '40.26')]"
,,,,,,,
26052,Line 16 - 21,1,0.6,0.2,0.8,0,[]
,,,,,,,
26053,Line 16 - 24,1,0.6,0.2,0.8,0,[]
,,,,,,,
26054,Line 26 - 28,1,0.6,0.2,0.8,0,[]
,,,,,,,
26055,Line 26 - 29,1,0.6,0.2,0.8,0,[]
,,,,,,,
26056,Line 28 - 29,1,0.6,0.2,0.8,1,"[('G 09', 'Over-Speed', '1.93'), ('Load 08A_UF', '7.36'), ('Load 07A_UF', '7.36'), ('Load 12A_UF', '7.37'), ('Load 04A_UF', '7.37'), ('Load 15A_UF', '7.37'), ('Load 03A_UF', '7.37'), ('Load 18A_UF', '7.37'), ('Load 20A_UF', '7.38'), ('Load 29A_UF', '7.38'), ('Load 16A_UF', '7.38'), ('Load 24A_UF', '7.38'), ('Load 27A_UF', '7.38'), ('Load 28A_UF', '7.38'), ('Load 26A_UF', '7.38'), ('Load 21A_UF', '7.38'), ('Load 23A_UF', '7.38'), ('Load 25A_UF', '7.38'), ('Load 20B_UF', '12.38'), ('Load 25B_UF', '15.79'), ('Load 29B_UF', '15.80'), ('Load 28B_UF', '15.80'), ('Load 26B_UF', '15.80'), ('Load 03B_UF', '15.81'), ('Load 27B_UF', '15.81'), ('Load 08B_UF', '97.74'), ('Load 04B_UF', '97.74'), ('Load 07B_UF', '97.74'), ('Load 18B_UF', '97.74'), ('Load 12B_UF', '97.74'), ('Load 15B_UF', '97.74'), ('Load 16B_UF', '97.74'), ('Load 24B_UF', '97.74'), ('Load 21B_UF', '97.74'), ('Load 23B_UF', '97.74')]"
,,,,,,,
26057,Line 23 - 24,1,0.6,0.2,0.8,0,[]
,,,,,,,
26058,Line 22 - 23,1,0.6,0.2,0.8,0,[]
,,,,,,,
26059,Line 21 - 22,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.45')]"
,,,,,,,
26060,Line 03 - 18,1,0.6,0.2,0.8,0,[]
,,,,,,,
26061,Line 08 - 09,1,0.6,0.2,0.8,3,Error
,,,,,,,
26062,Line 07 - 08,1,0.6,0.2,0.8,0,[]
,,,,,,,
26063,Line 02 - 25,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.38')]"
,,,,,,,
26064,Line 01 - 02,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.06'), ('G 01', 'Under-Speed', '3.25'), ('NSG_3', 'UnderVoltage', '21.64')]"
,,,,,,,
26065,Line 25 - 26,1,0.6,0.2,0.8,0,[]
,,,,,,,
26066,Line 17 - 18,1,0.6,0.2,0.8,0,[]
,,,,,,,
26067,Line 26 - 27,1,0.6,0.2,0.8,0,[]
,,,,,,,
26068,Line 17 - 27,1,0.6,0.2,0.8,0,[]
,,,,,,,
26069,Line 16 - 17,1,0.6,0.2,0.8,0,[]
,,,,,,,
26070,Line 15 - 16,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.13')]"
,,,,,,,
26071,Line 14 - 15,1,0.6,0.2,0.8,0,[]
,,,,,,,
26072,Line 04 - 14,1,0.6,0.2,0.8,0,[]
,,,,,,,
26073,Line 03 - 04,1,0.6,0.2,0.8,0,[]
,,,,,,,
26074,Line 02 - 03,1,0.6,0.2,0.8,0,[]
,,,,,,,
26075,Line 01 - 39,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.17'), ('G 01', 'Under-Speed', '3.42'), ('NSG_3', 'UnderVoltage', '22.94')]"
,,,,,,,
26076,Line 09 - 39,1,0.6,0.2,0.8,1,"[('NSG_2', 'OverVoltage', '2.30'), ('NSG_1', 'OverVoltage(1)', '2.97'), ('G 01', 'Under-Speed', '3.61')]"
,,,,,,,
26077,Line 05 - 08,1,0.6,0.2,0.8,0,[]
,,,,,,,
26078,Line 05 - 06,1,0.6,0.2,0.8,0,[]
,,,,,,,
26079,Line 04 - 05,1,0.6,0.2,1,0,[]
,,,,,,,
26080,Line 06 - 07,1,0.6,0.2,1,0,[]
,,,,,,,
26081,Line 06 - 11,1,0.6,0.2,1,3,Error
,,,,,,,
26082,Line 10 - 11,1,0.6,0.2,1,0,[]
,,,,,,,
26083,Line 10 - 13,1,0.6,0.2,1,0,[]
,,,,,,,
26084,Line 13 - 14,1,0.6,0.2,1,0,[]
,,,,,,,
26085,Line 16 - 19,1,0.6,0.2,1,1,"[('G 04', 'Over-Speed', '1.90'), ('Load 20A_UF', '5.18'), ('Load 20B_UF', '5.35'), ('Load 29A_UF', '13.29'), ('Load 28A_UF', '13.29'), ('Load 26A_UF', '13.29'), ('Load 23A_UF', '13.29'), ('Load 27A_UF', '13.29'), ('Load 21A_UF', '13.29'), ('Load 24A_UF', '13.29'), ('Load 16A_UF', '13.30'), ('Load 25A_UF', '13.30'), ('Load 18A_UF', '13.30'), ('Load 15A_UF', '13.30'), ('Load 03A_UF', '13.30'), ('Load 12A_UF', '13.30'), ('Load 04A_UF', '13.30'), ('Load 07A_UF', '13.30'), ('Load 08A_UF', '13.30'), ('Load 20C_UF', '40.73')]"
,,,,,,,
26086,Line 16 - 21,1,0.6,0.2,1,0,[]
,,,,,,,
26087,Line 16 - 24,1,0.6,0.2,1,0,[]
,,,,,,,
26088,Line 26 - 28,1,0.6,0.2,1,0,[]
,,,,,,,
26089,Line 26 - 29,1,0.6,0.2,1,0,[]
,,,,,,,
26090,Line 28 - 29,1,0.6,0.2,1,1,"[('G 09', 'Over-Speed', '1.93'), ('Load 20A_UF', '7.95'), ('Load 23A_UF', '7.95'), ('Load 21A_UF', '7.95'), ('Load 24A_UF', '7.95'), ('Load 16A_UF', '7.95'), ('Load 25A_UF', '7.95'), ('Load 27A_UF', '7.95'), ('Load 18A_UF', '7.95'), ('Load 15A_UF', '7.95'), ('Load 26A_UF', '7.95'), ('Load 03A_UF', '7.96'), ('Load 28A_UF', '7.96'), ('Load 29A_UF', '7.96'), ('Load 04A_UF', '7.96'), ('Load 12A_UF', '7.96'), ('Load 07A_UF', '7.96'), ('Load 08A_UF', '7.96'), ('Load 23B_UF', '28.27'), ('Load 20B_UF', '28.27'), ('Load 21B_UF', '28.27'), ('Load 24B_UF', '28.27'), ('Load 16B_UF', '28.27'), ('Load 12B_UF', '28.27'), ('Load 15B_UF', '28.27'), ('Load 07B_UF', '28.27'), ('Load 04B_UF', '28.27'), ('Load 08B_UF', '28.27'), ('Load 18B_UF', '28.27'), ('Load 27B_UF', '28.27'), ('Load 03B_UF', '28.27'), ('Load 26B_UF', '28.27'), ('Load 28B_UF', '28.27'), ('Load 29B_UF', '28.27'), ('Load 25B_UF', '28.27')]"
,,,,,,,
26091,Line 23 - 24,1,0.6,0.2,1,0,[]
,,,,,,,
26092,Line 22 - 23,1,0.6,0.2,1,0,[]
,,,,,,,
26093,Line 21 - 22,1,0.6,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.47')]"
,,,,,,,
26094,Line 03 - 18,1,0.6,0.2,1,0,[]
,,,,,,,
26095,Line 08 - 09,1,0.6,0.2,1,3,Error
,,,,,,,
26096,Line 07 - 08,1,0.6,0.2,1,0,[]
,,,,,,,
26097,Line 02 - 25,1,0.6,0.2,1,0,[]
,,,,,,,
26098,Line 01 - 02,1,0.6,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.09'), ('G 01', 'Under-Speed', '3.30'), ('NSG_3', 'UnderVoltage', '22.48')]"
,,,,,,,
26099,Line 25 - 26,1,0.6,0.2,1,0,[]
,,,,,,,
26100,Line 17 - 18,1,0.6,0.2,1,0,[]
,,,,,,,
26101,Line 26 - 27,1,0.6,0.2,1,0,[]
,,,,,,,
26102,Line 17 - 27,1,0.6,0.2,1,0,[]
,,,,,,,
26103,Line 16 - 17,1,0.6,0.2,1,0,[]
,,,,,,,
26104,Line 15 - 16,1,0.6,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.15')]"
,,,,,,,
26105,Line 14 - 15,1,0.6,0.2,1,0,[]
,,,,,,,
26106,Line 04 - 14,1,0.6,0.2,1,0,[]
,,,,,,,
26107,Line 03 - 04,1,0.6,0.2,1,0,[]
,,,,,,,
26108,Line 02 - 03,1,0.6,0.2,1,0,[]
,,,,,,,
26109,Line 01 - 39,1,0.6,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.20'), ('G 01', 'Under-Speed', '3.46'), ('NSG_3', 'UnderVoltage', '26.07')]"
,,,,,,,
26110,Line 09 - 39,1,0.6,0.2,1,1,"[('NSG_2', 'OverVoltage', '2.30'), ('G 01', 'Under-Speed', '3.60')]"
,,,,,,,
26111,Line 05 - 08,1,0.6,0.2,1,0,[]
,,,,,,,
26112,Line 05 - 06,1,0.6,0.2,1,0,[]
,,,,,,,
26113,Line 04 - 05,1,0.6,0.4,0,0,[]
,,,,,,,
26114,Line 06 - 07,1,0.6,0.4,0,0,[]
,,,,,,,
26115,Line 06 - 11,1,0.6,0.4,0,0,[]
,,,,,,,
26116,Line 10 - 11,1,0.6,0.4,0,0,[]
,,,,,,,
26117,Line 10 - 13,1,0.6,0.4,0,0,[]
,,,,,,,
26118,Line 13 - 14,1,0.6,0.4,0,0,[]
,,,,,,,
26119,Line 16 - 19,1,0.6,0.4,0,1,"[('G 04', 'Over-Speed', '1.84'), ('Load 20A_UF', '5.13'), ('Load 20B_UF', '5.29'), ('Load 29A_UF', '10.10'), ('Load 28A_UF', '10.10'), ('Load 23A_UF', '10.10'), ('Load 21A_UF', '10.11'), ('Load 24A_UF', '10.11'), ('Load 26A_UF', '10.11'), ('Load 16A_UF', '10.11'), ('Load 27A_UF', '10.11'), ('Load 15A_UF', '10.11'), ('Load 18A_UF', '10.11'), ('Load 04A_UF', '10.12'), ('Load 12A_UF', '10.12'), ('Load 03A_UF', '10.12'), ('Load 20C_UF', '40.38')]"
,,,,,,,
26120,Line 16 - 21,1,0.6,0.4,0,0,[]
,,,,,,,
26121,Line 16 - 24,1,0.6,0.4,0,0,[]
,,,,,,,
26122,Line 26 - 28,1,0.6,0.4,0,0,[]
,,,,,,,
26123,Line 26 - 29,1,0.6,0.4,0,0,[]
,,,,,,,
26124,Line 28 - 29,1,0.6,0.4,0,1,"[('G 09', 'Over-Speed', '1.93'), ('Load 23A_UF', '7.21'), ('Load 21A_UF', '7.21'), ('Load 25A_UF', '7.22'), ('Load 24A_UF', '7.22'), ('Load 26A_UF', '7.22'), ('Load 16A_UF', '7.22'), ('Load 28A_UF', '7.22'), ('Load 29A_UF', '7.22'), ('Load 27A_UF', '7.22'), ('Load 20A_UF', '7.22'), ('Load 18A_UF', '7.22'), ('Load 15A_UF', '7.22'), ('Load 03A_UF', '7.22'), ('Load 12A_UF', '7.34'), ('Load 04A_UF', '7.34'), ('Load 07A_UF', '7.34'), ('Load 08A_UF', '7.34'), ('Load 25B_UF', '14.88'), ('Load 20B_UF', '15.01'), ('Load 23B_UF', '15.01'), ('Load 21B_UF', '15.03')]"
,,,,,,,
26125,Line 23 - 24,1,0.6,0.4,0,0,[]
,,,,,,,
26126,Line 22 - 23,1,0.6,0.4,0,0,[]
,,,,,,,
26127,Line 21 - 22,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.45'), ('NSG_1', 'OverVoltage(1)', '2.51'), ('Load 08A_UF', '25.91'), ('Load 07A_UF', '25.92'), ('Load 23A_UF', '26.14'), ('Load 29A_UF', '26.23'), ('Load 28A_UF', '26.25'), ('Load 20A_UF', '53.32'), ('Load 24A_UF', '53.32'), ('Load 26A_UF', '53.32'), ('Load 16A_UF', '53.32'), ('Load 21A_UF', '53.32'), ('Load 27A_UF', '53.32'), ('Load 15A_UF', '53.32'), ('Load 18A_UF', '53.32'), ('Load 25A_UF', '53.32'), ('Load 03A_UF', '53.33'), ('Load 04A_UF', '53.33'), ('Load 12A_UF', '53.33')]"
,,,,,,,
26128,Line 03 - 18,1,0.6,0.4,0,0,[]
,,,,,,,
26129,Line 08 - 09,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '3.05'), ('NSG_1', 'OverVoltage(1)', '3.26'), ('G 01', 'Under-Speed', '6.93')]"
,,,,,,,
26130,Line 07 - 08,1,0.6,0.4,0,0,[]
,,,,,,,
26131,Line 02 - 25,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.22')]"
,,,,,,,
26132,Line 01 - 02,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.12'), ('NSG_1', 'OverVoltage(1)', '2.55'), ('G 01', 'Under-Speed', '3.75')]"
,,,,,,,
26133,Line 25 - 26,1,0.6,0.4,0,0,[]
,,,,,,,
26134,Line 17 - 18,1,0.6,0.4,0,0,[]
,,,,,,,
26135,Line 26 - 27,1,0.6,0.4,0,0,[]
,,,,,,,
26136,Line 17 - 27,1,0.6,0.4,0,0,[]
,,,,,,,
26137,Line 16 - 17,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.39')]"
,,,,,,,
26138,Line 15 - 16,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.08')]"
,,,,,,,
26139,Line 14 - 15,1,0.6,0.4,0,0,[]
,,,,,,,
26140,Line 04 - 14,1,0.6,0.4,0,0,[]
,,,,,,,
26141,Line 03 - 04,1,0.6,0.4,0,0,[]
,,,,,,,
26142,Line 02 - 03,1,0.6,0.4,0,0,[]
,,,,,,,
26143,Line 01 - 39,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '2.26'), ('NSG_1', 'OverVoltage(1)', '2.71'), ('G 01', 'Under-Speed', '4.09')]"
,,,,,,,
26144,Line 09 - 39,1,0.6,0.4,0,1,"[('NSG_2', 'OverVoltage', '3.05'), ('NSG_1', 'OverVoltage(1)', '7.72'), ('G 01', 'Under-Speed', '10.23')]"
,,,,,,,
26145,Line 05 - 08,1,0.6,0.4,0,0,[]
,,,,,,,
26146,Line 05 - 06,1,0.6,0.4,0,0,[]
,,,,,,,
26147,Line 04 - 05,1,0.6,0.4,0.2,3,Error
,,,,,,,
26148,Line 06 - 07,1,0.6,0.4,0.2,0,[]
,,,,,,,
26149,Line 06 - 11,1,0.6,0.4,0.2,0,[]
,,,,,,,
26150,Line 10 - 11,1,0.6,0.4,0.2,0,[]
,,,,,,,
26151,Line 10 - 13,1,0.6,0.4,0.2,0,[]
,,,,,,,
26152,Line 13 - 14,1,0.6,0.4,0.2,0,[]
,,,,,,,
26153,Line 16 - 19,1,0.6,0.4,0.2,1,"[('G 04', 'Over-Speed', '1.84'), ('Load 20A_UF', '5.12'), ('Load 20B_UF', '5.29'), ('Load 12A_UF', '9.90'), ('Load 07A_UF', '9.91'), ('Load 08A_UF', '9.91'), ('Load 23A_UF', '9.91'), ('Load 04A_UF', '9.91'), ('Load 29A_UF', '9.91'), ('Load 21A_UF', '9.91'), ('Load 15A_UF', '9.91'), ('Load 24A_UF', '9.91'), ('Load 28A_UF', '9.91'), ('Load 16A_UF', '9.91'), ('Load 18A_UF', '9.92'), ('Load 27A_UF', '9.92'), ('Load 26A_UF', '9.92'), ('Load 03A_UF', '9.92'), ('Load 20C_UF', '40.17')]"
,,,,,,,
26154,Line 16 - 21,1,0.6,0.4,0.2,0,[]
,,,,,,,
26155,Line 16 - 24,1,0.6,0.4,0.2,0,[]
,,,,,,,
26156,Line 26 - 28,1,0.6,0.4,0.2,0,[]
,,,,,,,
26157,Line 26 - 29,1,0.6,0.4,0.2,0,[]
,,,,,,,
26158,Line 28 - 29,1,0.6,0.4,0.2,1,"[('G 09', 'Over-Speed', '1.92'), ('Load 23A_UF', '7.16'), ('Load 21A_UF', '7.17'), ('Load 24A_UF', '7.17'), ('Load 20A_UF', '7.17'), ('Load 16A_UF', '7.17'), ('Load 25A_UF', '7.18'), ('Load 27A_UF', '7.18'), ('Load 26A_UF', '7.18'), ('Load 15A_UF', '7.18'), ('Load 12A_UF', '7.28'), ('Load 03A_UF', '7.28'), ('Load 04A_UF', '7.28'), ('Load 07A_UF', '7.28'), ('Load 08A_UF', '7.28'), ('Load 18A_UF', '7.29'), ('Load 29A_UF', '7.29'), ('Load 28A_UF', '7.29'), ('Load 25B_UF', '8.82'), ('Load 29B_UF', '8.82'), ('Load 28B_UF', '8.83'), ('Load 08B_UF', '34.05'), ('Load 07B_UF', '34.05'), ('Load 23B_UF', '34.05'), ('Load 04B_UF', '34.05'), ('Load 21B_UF', '34.05'), ('Load 12B_UF', '34.05'), ('Load 15B_UF', '34.05'), ('Load 24B_UF', '34.05'), ('Load 16B_UF', '34.05'), ('Load 18B_UF', '34.05'), ('Load 27B_UF', '34.05'), ('Load 20B_UF', '34.05'), ('Load 26B_UF', '34.05'), ('Load 03B_UF', '34.05')]"
,,,,,,,
26159,Line 23 - 24,1,0.6,0.4,0.2,0,[]
,,,,,,,
26160,Line 22 - 23,1,0.6,0.4,0.2,0,[]
,,,,,,,
26161,Line 21 - 22,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.46'), ('NSG_1', 'OverVoltage(1)', '2.55'), ('Load 07A_UF', '25.09'), ('Load 08A_UF', '25.09'), ('Load 12A_UF', '25.09'), ('Load 04A_UF', '25.09'), ('Load 20A_UF', '25.09'), ('Load 15A_UF', '25.09'), ('Load 21A_UF', '25.09'), ('Load 16A_UF', '25.09'), ('Load 24A_UF', '25.09'), ('Load 18A_UF', '25.09'), ('Load 03A_UF', '25.09'), ('Load 27A_UF', '25.09'), ('Load 26A_UF', '25.09'), ('Load 28A_UF', '25.09'), ('Load 29A_UF', '25.09'), ('Load 23A_UF', '25.09'), ('Load 25A_UF', '25.09')]"
,,,,,,,
26162,Line 03 - 18,1,0.6,0.4,0.2,0,[]
,,,,,,,
26163,Line 08 - 09,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.39'), ('NSG_1', 'OverVoltage(1)', '2.42'), ('G 01', 'Under-Speed', '3.90')]"
,,,,,,,
26164,Line 07 - 08,1,0.6,0.4,0.2,0,[]
,,,,,,,
26165,Line 02 - 25,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.25')]"
,,,,,,,
26166,Line 01 - 02,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.05'), ('G 01', 'Under-Speed', '3.36'), ('NSG_3', 'UnderVoltage', '14.99')]"
,,,,,,,
26167,Line 25 - 26,1,0.6,0.4,0.2,0,[]
,,,,,,,
26168,Line 17 - 18,1,0.6,0.4,0.2,0,[]
,,,,,,,
26169,Line 26 - 27,1,0.6,0.4,0.2,0,[]
,,,,,,,
26170,Line 17 - 27,1,0.6,0.4,0.2,0,[]
,,,,,,,
26171,Line 16 - 17,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.42')]"
,,,,,,,
26172,Line 15 - 16,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.11')]"
,,,,,,,
26173,Line 14 - 15,1,0.6,0.4,0.2,0,[]
,,,,,,,
26174,Line 04 - 14,1,0.6,0.4,0.2,0,[]
,,,,,,,
26175,Line 03 - 04,1,0.6,0.4,0.2,0,[]
,,,,,,,
26176,Line 02 - 03,1,0.6,0.4,0.2,0,[]
,,,,,,,
26177,Line 01 - 39,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.17'), ('NSG_1', 'OverVoltage(1)', '2.59'), ('G 01', 'Under-Speed', '3.55'), ('NSG_3', 'UnderVoltage', '14.93')]"
,,,,,,,
26178,Line 09 - 39,1,0.6,0.4,0.2,1,"[('NSG_2', 'OverVoltage', '2.58'), ('NSG_1', 'OverVoltage(1)', '2.62'), ('NSG_3', 'OverVoltage(2)', '3.06'), ('G 01', 'Under-Speed', '4.39')]"
,,,,,,,
26179,Line 05 - 08,1,0.6,0.4,0.2,0,[]
,,,,,,,
26180,Line 05 - 06,1,0.6,0.4,0.2,0,[]
,,,,,,,
26181,Line 04 - 05,1,0.6,0.4,0.4,0,[]
,,,,,,,
26182,Line 06 - 07,1,0.6,0.4,0.4,0,[]
,,,,,,,
26183,Line 06 - 11,1,0.6,0.4,0.4,0,[]
,,,,,,,
26184,Line 10 - 11,1,0.6,0.4,0.4,0,[]
,,,,,,,
26185,Line 10 - 13,1,0.6,0.4,0.4,0,[]
,,,,,,,
26186,Line 13 - 14,1,0.6,0.4,0.4,0,[]
,,,,,,,
26187,Line 16 - 19,1,0.6,0.4,0.4,1,"[('G 04', 'Over-Speed', '1.84'), ('Load 20A_UF', '5.12'), ('Load 20B_UF', '5.29'), ('Load 29A_UF', '10.14'), ('Load 28A_UF', '10.14'), ('Load 23A_UF', '10.15'), ('Load 21A_UF', '10.15'), ('Load 26A_UF', '10.15'), ('Load 24A_UF', '10.15'), ('Load 27A_UF', '10.15'), ('Load 16A_UF', '10.15'), ('Load 15A_UF', '10.16'), ('Load 18A_UF', '10.16'), ('Load 25A_UF', '10.16'), ('Load 03A_UF', '10.16'), ('Load 04A_UF', '10.16'), ('Load 20C_UF', '40.05')]"
,,,,,,,
26188,Line 16 - 21,1,0.6,0.4,0.4,0,[]
,,,,,,,
26189,Line 16 - 24,1,0.6,0.4,0.4,0,[]
,,,,,,,
26190,Line 26 - 28,1,0.6,0.4,0.4,0,[]
,,,,,,,
26191,Line 26 - 29,1,0.6,0.4,0.4,0,[]
,,,,,,,
