"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 09', 'UV'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 05', 'UV'),('Load_A'),('Load_B'),('G 10', 'UV'),('G 08', 'UV')]",1,436,27589-
"[('G 10', 'Over-Speed'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 07', 'Over-Speed'),('G 08', 'Over-Speed'),('G 06', 'Over-Speed'),('G 04', 'Over-Speed'),('G 09', 'Over-Speed'),('G 05', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('NSG_3', 'UnderVoltage(2)')]",1,437,27641-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 06', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('G 09', 'UV'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency(2)'),('G 01', 'Under-Speed'),('G 04', 'UV'),('G 03', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 10', 'Under-Speed'),('G 05', 'UV')]",1,438,27657-
"[('G 04', 'UV'),('G 06', 'UV'),('G 07', 'UV'),('Load_A'),('Load_B'),('Load_C'),('G 02', 'UV'),('G 03', 'UV'),('Load_D'),('Load_A'),('NSG_2', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 09', 'Over-Speed'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_C'),('Load_B'),('Load_A'),('Load_D'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed'),('G 05', 'UV'),('G 10', 'UV')]",1,439,27759-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 05', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('G 07', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,440,27763-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 08', 'UV'),('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 03', 'Over-Speed'),('G 02', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'UV'),('G 01', 'Under-Speed')]",1,441,27769-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 05', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_A'),('Load_B'),('G 10', 'Over-Speed'),('G 07', 'UV'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_A'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_D'),('Load_B'),('Load_B'),('Load_A'),('Load_D'),('Load_C'),('Load_B'),('Load_D'),('Load_D'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,442,27967-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load_A'),('G 09', 'UV'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('G 03', 'UV'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency'),('NSG_1', 'UnderFrequency(1)'),('G 10', 'Under-Speed'),('G 08', 'Under-Speed'),('G 01', 'Under-Speed'),('G 02', 'UV'),('G 04', 'UV'),('G 05', 'UV')]",1,443,27997-
"[('G 06', 'UV'),('G 07', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('NSG_2', 'OverVoltage'),('Load_A'),('G 09', 'UV'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_1', 'UnderFrequency'),('NSG_3', 'UnderFrequency(2)'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 04', 'UV'),('G 10', 'UV'),('G 05', 'UV')]",1,444,28031-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,445,28062-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,446,28096-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C')]",1,447,28120-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverFrequency')]",1,448,28252-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,449,28271-
"[('G 01', 'Under-Speed'),('NSG_1', 'OverFrequency')]",1,450,28339-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('G 02', 'Over-Speed'),('Load_A'),('Load_B'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 10', 'UV')]",1,451,28371-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 02', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Over-Speed'),('G 04', 'Over-Speed'),('NSG_3', 'UnderVoltage(2)'),('G 08', 'UV'),('G 10', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D')]",1,452,28405-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('Load_A'),('G 06', 'UV'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('G 09', 'UV'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency(2)'),('G 01', 'Under-Speed'),('G 02', 'UV'),('G 03', 'UV'),('G 08', 'UV'),('G 04', 'UV'),('G 10', 'UV'),('G 05', 'UV')]",1,453,28439-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,454,28509-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_C'),('Load_B'),('Load_D'),('Load_D'),('G 01', 'Under-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('G 08', 'UV'),('G 10', 'UV'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C')]",1,455,28575-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('G 01', 'Under-Speed'),('G 10', 'Over-Speed'),('G 07', 'UV'),('G 09', 'UV'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'UV')]",1,456,28579-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 08', 'UV'),('G 01', 'Under-Speed'),('Load_C'),('Load_D'),('G 10', 'Under-Speed')]",1,457,28585-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_A'),('Load_D'),('Load_B'),('Load_D'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 10', 'UV'),('G 08', 'UV'),('NSG_3', 'UnderVoltage(2)')]",1,458,28609-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,459,28677-
"[('G 06', 'UV'),('G 07', 'UV'),('G 02', 'UV'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 09', 'Over-Speed'),('Load_B'),('Load_A'),('Load_C'),('Load_C'),('Load_B'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 10', 'Over-Speed'),('G 04', 'Under-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('G 08', 'Over-Speed'),('G 05', 'UV')]",1,460,28779-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 10', 'UV'),('G 07', 'UV'),('G 05', 'UV'),('G 06', 'UV')]",1,461,28783-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV')]",1,462,28789-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('NSG_3', 'OverVoltage(2)')]",1,463,28815-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('G 04', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('G 07', 'Over-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('G 06', 'Over-Speed'),('Load_A'),('Load_B'),('Load_B'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('G 03', 'UV'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed'),('NSG_3', 'UnderFrequency(2)'),('G 10', 'Under-Speed'),('G 02', 'UV'),('G 05', 'UV'),('G 08', 'UV')]",1,464,28847-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('G 05', 'UV'),('G 04', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_A'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed'),('G 06', 'UV'),('G 07', 'UV')]",1,465,28987-
